"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"264.47904596615/117.124146325015","122718.8333","122718.8333","3460949.667","122718.8333","122718.8333","122718.8333","25640213.5","1450939.5","2281620.5","2191117"
"264.977364002522/113.219966843196","122718.8333","122718.8333","1649305.333","122718.8333","122718.8333","122718.8333","3939256.5","122718.8333","3160425.5","1707322.667"
"265.01549635629/110.966155055448","894904.6667","1406506.333","10124668.33","1180167.333","786891.6667","1579148.667","9559618.667","4418263","6462570","10477054"
"265.111834906669/59.3892793762842","26623178","24484840.67","30214986.67","24027123.67","22489221.33","23998590","122718.8333","50893423.67","20242225","1709178.667"
"265.154658481293/36.6139438817883","12160072.67","4174246","13577992.33","7828014","6049107.333","9382117","2732335.5","8965962.333","5483061.333","6308933"
"265.164694217985/29.8536856817614","122718.8333","122718.8333","538456","5489335.333","4006401","6425064","122718.8333","122718.8333","122718.8333","1892483.5"
"265.179819097161/21.1579045526623","4800630.667","122718.8333","206260","282018.6667","3635666.5","375175.3333","122718.8333","8302175.5","5531430.667","309882"
"265.298188376823/116.607926367969","122718.8333","122718.8333","1695393.667","122718.8333","122718.8333","122718.8333","122718.8333","2636696","11999438.33","2108028.667"
"265.42870829235/145.448299168027","2272402.667","2747646.333","122718.8333","1173140","2352343.333","1221695","1455284","1249426","2792992","3281767.667"
"265.976131188367/116.488253846586","60507.33333","122718.8333","1794404","3198229.333","1889751.333","2273177","6385900","1050447","2787176.667","2829506.333"
"266.016203373485/110.255858972074","122718.8333","122718.8333","1789757","122718.8333","122718.8333","122718.8333","22075409.5","679170","1539869","2588794.667"
"266.432909475186/137.88230304095","15985449","23154289","19067108","19287326.33","19699921","18303583","16609091.67","13187537","13194218.33","14040579"
"266.888951678018/136.410560761555","1731895.5","3107789","1956318","122718.8333","2675387.5","2487546","122718.8333","122718.8333","122718.8333","122718.8333"
"267.057140653096/79.8686313377423","30237593.33","23707048.67","21055344","33182007.33","41157391.67","19241082","18348737.67","15661648.67","22345884.33","34068564.33"
"267.134022724078/41.0999710996009","4418861.333","706506.6667","5850683.667","3184345","2841797.333","2810019.333","371554.6667","2044799","1636163","1527516.667"
"267.268202051608/35.9197090102171","14342134","11347644.67","8297916","12182669.33","12761015","905776.6667","13212006.67","14489018.33","15798201.67","15109061.33"
"267.989403730357/136.771299534715","3681817.333","1733708.333","122718.8333","2032084","2376498.667","2354109.667","3402538","122718.8333","1982014","122718.8333"
"268.103945625095/40.4734436244471","2603827","5389255","4512971","3591388.667","2872593","1607351","6538296.333","2694766.667","6104191","2793291"
"268.636699644565/161.22756984673","5839115.667","3675515.667","4895786.333","2477258.333","2862585.333","3955924.667","5135108.333","4766317.667","3389173","5791543"
"268.893846784448/51.5671845774535","122718.8333","7090695","12771526","122718.8333","12364299.5","9627094","5122988.667","4962694.333","5849520.333","14706138"
"268.922227437043/136.773117182659","4551437.333","6424410.333","7045812","5443154","6027326.667","4413422","4827034","3978739","4337854.667","4081596.667"
"269.08801258271/48.0420342461813","3981645","3788887.667","6524691","4264484.667","5659485","1280405.667","2133284","2103881.667","2516487.667","3150898.333"
"269.993568184153/69.584161549695","38462078.33","37181336.33","71407438.33","39175171","50415881.33","17843516.33","29145472.33","22731313","28377316.67","24447819"
"270.1547603103/31.0760754718392","2481206","2301411.333","3739611.667","2214029","1796356.667","2024286.667","4403091","3451090.333","2385075.667","3765978.333"
"270.958131500032/58.3787148573912","2119698.333","1616532.667","3967964.333","2210158.333","2612923","2088082.667","4623849.333","4139370.667","4755788","3429801.333"
"271.153998291944/25.4485667173559","28798522","32065653.33","23068975.33","26093910.67","24637665","28616478","26325938.67","31070220.67","27723061","24858158.33"
"272.157308431082/27.7875914482086","2908675.667","5580440","3321896.667","2878331.333","17602672.33","2582864.667","4026820.5","4652305.667","2794857","2959489.333"
"272.807857610463/63.8861150315725","122718.8333","122718.8333","2875245","122718.8333","122718.8333","122718.8333","5093813","2267932.5","4127346.333","122718.8333"
"272.855030810377/160.984899195025","9819609.667","14785355","18100607.33","12683728.33","12789881.67","11450663","15351849.33","14078260.67","13759043.33","16776252.33"
"272.979181478149/115.680439835278","122718.8333","1862813","2316417.667","2064087","133847","3745155.333","1401806.333","122718.8333","1918415.667","1632516"
"273.035950990225/80.9250009060853","886868","738913.3333","2973718.667","893520","324040.3333","4473845.667","3641266","1798823.667","2174941.333","2145888.333"
"273.121207597937/65.1488526067807","4933033.667","2609554.667","6336022","6857104.333","2664363.667","8130274.667","2184585.667","1755107.667","5368185","864549.3333"
"273.167243410741/255.246934475618","7767005.333","11585999.67","3329571.333","2463492.667","9027763","1647493.333","9494885.667","9513830.333","10203442","8602575"
"275.850424324305/143.413051178924","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2172808","3663908","1989165","3433143","2524644"
"275.925642441554/173.742957452917","122718.8333","122718.8333","22693795.33","4035371.667","4922630.333","122718.8333","20737448.67","32924312.33","28594318","20884315.67"
"275.934479403819/156.615583401269","69658953.33","57200729.33","1799202605","53102247","53139478.33","54865196.33","1821267812","35367052.67","605714497","1791956218"
"275.960585652255/116.351119405562","122718.8333","122718.8333","122718.8333","1676386.5","122718.8333","3536089.667","2630845.5","1517415","1909757","2562669"
"276.937972304759/117.03871258834","21439209","8193724","36433492.33","7352311.333","7665584.667","19536079.33","18531023.67","31219958.67","34847614.67","25217590.33"
"277.12969160763/38.7526047266893","1902622.5","122718.8333","2537100.667","709897","2802213","254214.5","122718.8333","917171.6667","1106603.5","2173604"
"277.139489060749/178.371572888298","1643700.667","2501935","15046896.67","2546075.333","2595441.333","1420382.667","5404362","3151054","4737697.333","7372877"
"277.160866206543/129.437803104204","2973140.667","2222766.667","122718.8333","1941554.333","1717224.333","2308814","122718.8333","1471440","122718.8333","122718.8333"
"277.938710305445/118.847038053255","8352979.667","13950573","22863419","12361616","3719451.667","18966123","22997544","13193521.33","22670211","23271805.33"
"278.063638538916/259.870968282686","923416.6667","1297515.333","8410118","1596719.667","1177831","538943","2980106","1787103.667","2041632","3758737.667"
"278.875557644962/50.14729617141","3269104","3421925","6212925","3326191.333","3138868.667","5418006","6650110","5477261.333","5519413.333","5827203.667"
"279.047501528507/94.5965746716796","3760928.667","4442544","5148227.667","4376758.667","4607524","1222789.667","1686373.5","1080947","1213626.333","1173929.333"
"279.170198068788/35.7251924341462","20157416.67","5156572.667","21185558.67","12656038","12343427.33","17437684.33","2551141.667","9598801.667","7798087.333","8703576"
"279.928998083686/110.993133584287","18553100.67","20318780.67","31804793.5","13424603.33","10253325.5","10827253.67","33112233.67","19852360.67","16480158.5","33973592.67"
"280.194430014339/84.114132771706","122718.8333","69038.5","1004686.667","122718.8333","122718.8333","2520106","4006176","474027","457398.6667","2451801.333"
"281.008864012561/51.6630955851486","8573680.667","7425376.667","10821031.67","9040495","10981101.33","4778213.333","5498760.667","5897877","6891702","6647993.333"
"281.44617680501/114.655248011961","122718.8333","1165246","4658777.667","4863599.667","1096908","852029","18145835","2334350.667","3451850.333","4599468.667"
"281.821948527793/50.0397373942838","2807850.667","1691307.333","122718.8333","2581548.333","3990196.333","3681697","122718.8333","122718.8333","4085815","2550356.667"
"282.249094393313/152.80825076624","3965577.333","7614956.333","4220495.667","6057226","6198318","4740638.333","4095751.333","3368890.667","4252199.667","2160260.667"
"282.423447446772/137.5092215966","3081071.667","4878506","2432840.333","4156357.667","4502155","1934091","2243847.667","1421682","1868928.333","1340867"
"282.621889385483/117.592424028918","122718.8333","122718.8333","824813.3333","122718.8333","122718.8333","122718.8333","21786525","1505019.5","1927754.667","3046404.333"
"282.976356382691/141.861078164164","4564247","122718.8333","14031896.33","122718.8333","122718.8333","1005900.5","7765137.333","4266691","4708618","7194798"
"283.018876527387/239.499188172894","1749377","2818203.667","19535665.67","4573697.333","2182713.333","827347.5","7512646.667","4545333.333","5434191","9908556.333"
"283.175131664362/36.2498637375268","15881634.67","15026474","9258836","9262170","6306762","8533399.667","18056716.67","8392934","9755903","9673491.667"
"283.399805982199/138.640472344231","9458485","13346974.33","17142025.33","12440124","11702801","12625637.67","14959654","12136596.33","12984640.33","14271120"
"283.993298305659/117.222028249287","122718.8333","122718.8333","1582884","122718.8333","122718.8333","122718.8333","122718.8333","8815040","1897085.5","3003587"
"284.170276758197/19.2134962018481","4680652.667","12975395.33","2201393.667","6337887.333","2102875.667","5332344.333","15208981.67","5124536","7384789","2027315.333"
"284.258396561072/27.864556606949","52147190","53765017","51609278.33","60962223","57393447","23549558.67","24663518.33","29730360.67","26606013.33","25214838"
"284.294831951091/22.8452978258101","1267835.333","1148798.667","9267149","1588987.667","3809914.667","1039419","2144239.333","1620665.667","1110933.333","3185057.333"
"284.620794016395/145.084893229014","2202988.667","2789122.333","2603991.5","1859185.667","1072875.667","490080.5","122718.8333","3139646.333","2162843.333","122718.8333"
"285.067760015646/105.514524590947","10255028","8502378","5228399.667","10969425.67","13521364.33","4922678.667","20046726.67","4460235.333","4246865.667","4375193.667"
"285.261606954311/28.1319104299646","7015935.333","7441610.667","6747505.333","7783639.333","7551045.667","8235665","3251533","4546170.667","4710695.333","8011021"
"285.967627957766/69.6570748188932","1411809","2178271","7972188","2897655.5","3814344.333","344098.5","6115471.667","1599987.333","3346115.667","6189744.667"
"286.274045625909/26.0264950153042","7007425","6973402.667","7321542.667","7422235","7518505","2080615.333","4279601.667","6305610","2120027","4059806"
"286.310430374309/25.1307635097267","2626892.667","1009814","1153565.333","1454521","1104826.333","3382086.667","3789934.667","7027846.333","4135132.667","7162123.667"
"286.7843462552/62.6095403918613","122718.8333","122718.8333","10033595","122718.8333","122718.8333","122718.8333","6918386","7128805.667","9347157","122718.8333"
"286.932181226093/55.5813302019201","3900706.667","2950050.667","5548203.667","3668875.667","4822829.667","2684602","4828655.333","5343931","4876116","2105583.667"
"286.941930272096/132.181788121695","122718.8333","122718.8333","1551628.333","122718.8333","122718.8333","122718.8333","3194210.667","1528656.667","1903221.5","1076503.5"
"287.010569734031/72.4476355343377","2957861.667","1414021","122718.8333","2163841","6599359.667","937064.3333","5412918","122718.8333","122718.8333","122718.8333"
"287.917819345794/146.008705318952","122718.8333","122718.8333","4944011.667","122718.8333","122718.8333","2130321","122718.8333","6049586.5","842590","1016248.667"
"288.00375945194/228.331291369344","71734710","9841793.667","35285537.33","2252901","1915758","6380001","15474367.33","1306128.333","24600676.33","23187170.33"
"288.003826751222/170.751850702901","2850150.667","11362714","11179075.67","11721441.67","5891768","38406833.33","6645041.667","16507497.67","18525182","7160662.333"
"288.289701421654/27.453001500114","27933938.67","25595071","28396851","28452332.67","27946920.67","16769485","21605150","20634347.67","20030934","19453980"
"288.78183536964/63.7009393136666","122718.8333","122718.8333","4566979","122718.8333","122718.8333","122718.8333","122718.8333","3450022.667","3723133.333","122718.8333"
"288.939019001528/130.658375118573","4029939","122718.8333","3350076","122718.8333","122718.8333","715020","122718.8333","122718.8333","13995108","4258144"
