"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"264.960917473287/21.5046262223982","1266039.333","1098833","649222.5","966978.6667","714767.6667","1326252.333","831790.6667","717141.3333","886870","727425"
"264.977364002522/113.219966843196","122718.8333","122718.8333","1649305.333","122718.8333","122718.8333","122718.8333","3939256.5","122718.8333","3160425.5","1707322.667"
"265.01549635629/110.966155055448","894904.6667","1406506.333","10124668.33","1180167.333","786891.6667","1579148.667","9559618.667","4418263","6462570","10477054"
"265.111834906669/59.3892793762842","26623178","24484840.67","30214986.67","24027123.67","22489221.33","23998590","122718.8333","50893423.67","20242225","1709178.667"
"265.131553663638/44.6954461096289","122718.8333","122718.8333","899321.5","122718.8333","122718.8333","821599","122718.8333","122718.8333","21276579","122718.8333"
"265.154658481293/36.6139438817883","12160072.67","4174246","13577992.33","7828014","6049107.333","9382117","2732335.5","8965962.333","5483061.333","6308933"
"265.164694217985/29.8536856817614","122718.8333","122718.8333","538456","5489335.333","4006401","6425064","122718.8333","122718.8333","122718.8333","1892483.5"
"265.179819097161/21.1579045526623","4800630.667","122718.8333","206260","282018.6667","3635666.5","375175.3333","122718.8333","8302175.5","5531430.667","309882"
"265.298188376823/116.607926367969","122718.8333","122718.8333","1695393.667","122718.8333","122718.8333","122718.8333","122718.8333","2636696","11999438.33","2108028.667"
"265.42870829235/145.448299168027","2272402.667","2747646.333","122718.8333","1173140","2352343.333","1221695","1455284","1249426","2792992","3281767.667"
"265.848094297929/61.7377298418669","1389241.5","1534900","1736921","122718.8333","3797487.5","1633203.333","122718.8333","1788166","2383393.667","1082041"
"265.85581208447/55.7472104066556","4494061","356302.5","947738.3333","575120.5","122718.8333","722213","122718.8333","889906","723960","1524425.667"
"265.903981959787/23.8765947689638","122718.8333","64858","122718.8333","130560.6667","64631","94477.33333","87326","85932.5","756439.6667","122718.8333"
"265.920304335675/19.3952254928223","122718.8333","122718.8333","122718.8333","35088.5","135628","122718.8333","122718.8333","122718.8333","1923943.667","122718.8333"
"265.976131188367/116.488253846586","60507.33333","122718.8333","1794404","3198229.333","1889751.333","2273177","6385900","1050447","2787176.667","2829506.333"
"265.984855277951/179.485553935456","1789443.667","2337770","1072751","1467275","886366.6667","1398222.333","590932.3333","1187461.667","312491.6667","477983"
"265.992995783269/136.836171897203","1819935","1195946","2572477.667","1030803.333","1311501","1119940","3869918.667","1663200","2670897.333","1442896.333"
"266.016203373485/110.255858972074","122718.8333","122718.8333","1789757","122718.8333","122718.8333","122718.8333","22075409.5","679170","1539869","2588794.667"
"266.053619357097/73.3647199016892","2073333.333","1464890","734234.3333","2059272","2963437.333","122718.8333","9843127","122718.8333","2232142","2153251"
"266.157826336837/37.605916262878","1387818","122718.8333","977191","1189233","1658542","851427.6667","122718.8333","835078.5","397499.6667","429095"
"266.423138903952/142.834644100129","122718.8333","122718.8333","1365881.5","1443924.5","1169595","531008.5","122718.8333","1375085.333","2706146.5","2240927"
"266.432909475186/137.88230304095","15985449","23154289","19067108","19287326.33","19699921","18303583","16609091.67","13187537","13194218.33","14040579"
"266.484480479182/272.714311472123","397607.5","122718.8333","748100.3333","169083","122718.8333","433220.5","1079887.333","596764.3333","640281.3333","794780"
"266.863486395775/66.0433159356122","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","92220582.33","122718.8333"
"266.888951678018/136.410560761555","1731895.5","3107789","1956318","122718.8333","2675387.5","2487546","122718.8333","122718.8333","122718.8333","122718.8333"
"266.927265607499/133.510391389003","722813","122718.8333","1400228.5","122718.8333","122718.8333","1463059.5","122718.8333","122718.8333","1052304","122718.8333"
"267.013131302613/108.520892185244","122718.8333","122718.8333","2073083","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1943921","122718.8333"
"267.057140653096/79.8686313377423","30237593.33","23707048.67","21055344","33182007.33","41157391.67","19241082","18348737.67","15661648.67","22345884.33","34068564.33"
"267.134022724078/41.0999710996009","4418861.333","706506.6667","5850683.667","3184345","2841797.333","2810019.333","371554.6667","2044799","1636163","1527516.667"
"267.143925092401/22.5024409565391","1369475.333","1520576","767042","1194993","550369.3333","1197117.667","4974340.333","733697","1499875.333","546657.3333"
"267.159198584811/227.034614625267","122718.8333","562618.3333","225065.5","420439","781953.6667","438928.6667","676136.5","332203.6667","729499.5","589179.3333"
"267.195500127774/217.499223739743","297757.5","892206.3333","1086949.667","443217","729439.5","496443.3333","1405715","950204","661021","861758.3333"
"267.268202051608/35.9197090102171","14342134","11347644.67","8297916","12182669.33","12761015","905776.6667","13212006.67","14489018.33","15798201.67","15109061.33"
"267.784514794829/24.1549577828694","364166.5","2016909","122718.8333","716872","269617","1479759.333","122718.8333","122718.8333","51966","99101.66667"
"267.845465129151/60.868230704348","122718.8333","1095664","122718.8333","122718.8333","4679562.5","641554","122718.8333","704713.5","122718.8333","3409596.5"
"267.92727298075/33.7167239591126","122718.8333","74324","203998","96758.33333","139608.6667","122718.8333","17006843","173130.5","182130","173397.5"
"267.989339747066/282.127898555552","1236574.667","1043233","122718.8333","520358.6667","902803","1047598.667","324295.5","768604","704088","122718.8333"
"267.989403730357/136.771299534715","3681817.333","1733708.333","122718.8333","2032084","2376498.667","2354109.667","3402538","122718.8333","1982014","122718.8333"
"268.024786031321/59.0445968229528","1587896.333","1622825.667","2755531.333","1954771.333","2114390.667","891288.3333","53015357","2070813.667","3209926.333","2674960.667"
"268.103945625095/40.4734436244471","2603827","5389255","4512971","3591388.667","2872593","1607351","6538296.333","2694766.667","6104191","2793291"
"268.26341008245/21.9399128961108","346308","338925","435096.6667","320537","295110.3333","213345.6667","214627.3333","287625","233021.6667","330876"
"268.271660579045/25.2717478196715","1772674","2397524.333","703971.3333","1791632.333","1677964.667","84641.33333","1034136","1497031.333","1125398.667","1617132"
"268.429270344649/135.40248287431","2453415.667","2155977.667","2264803.5","1285941.333","1315306.333","2674770.333","122718.8333","1153656","3407790.5","1844434.5"
"268.636687153601/263.042454049523","832305.6667","1072215.333","1464648.667","707093.3333","984626.6667","446934.3333","1482076","1243756.667","1075501","1325097.667"
"268.636699644565/161.22756984673","5839115.667","3675515.667","4895786.333","2477258.333","2862585.333","3955924.667","5135108.333","4766317.667","3389173","5791543"
"268.893846784448/51.5671845774535","122718.8333","7090695","12771526","122718.8333","12364299.5","9627094","5122988.667","4962694.333","5849520.333","14706138"
"268.922227437043/136.773117182659","4551437.333","6424410.333","7045812","5443154","6027326.667","4413422","4827034","3978739","4337854.667","4081596.667"
"268.962086307013/22.5772803706088","122718.8333","122718.8333","122718.8333","336547.5","134933.6667","139205","122718.8333","122718.8333","100828.5","122718.8333"
"269.08801258271/48.0420342461813","3981645","3788887.667","6524691","4264484.667","5659485","1280405.667","2133284","2103881.667","2516487.667","3150898.333"
"269.160865597742/80.0250416557738","4379498.667","2873098.667","7921595.667","5191164","3038571.667","2625655.333","1828297.5","3108565.333","3000869","3279258.333"
"269.174686421674/223.537021072977","710988","578386","122718.8333","399745","436166.3333","542131","122718.8333","298180","122718.8333","104008"
"269.247498546146/233.048066563442","418321.6667","766369","828397.6667","645425.3333","591947.6667","268585.3333","658435.6667","798629.3333","819457","908795.3333"
"269.269135052717/137.234860464054","1278748.333","2135566.667","1419104","1536545.667","1513795.333","1234715.333","21166656","679652.5","6945598.667","998679"
"269.599922202256/137.352382082332","3442088.333","5509410.333","5441086.333","4337659","4863270.333","5088852.667","5253631","3802008","4833653","4330638"
"269.993568184153/69.584161549695","38462078.33","37181336.33","71407438.33","39175171","50415881.33","17843516.33","29145472.33","22731313","28377316.67","24447819"
"270.1547603103/31.0760754718392","2481206","2301411.333","3739611.667","2214029","1796356.667","2024286.667","4403091","3451090.333","2385075.667","3765978.333"
"270.191185530282/23.8610261829362","2061592","2441956.667","81215.66667","478163","66960.33333","79293.66667","1231756.5","22513.33333","139865.3333","81067.66667"
"270.19247108833/79.8081730227104","576224.6667","343220.3333","2182534.667","1289012.667","527851.6667","1334508.667","494232","834237","877113.6667","853864"
"270.20633898909/210.15696309594","479087","546169.6667","910120.6667","828286","962493.6667","1383736.333","350850.5","848379.3333","995338","689249.6667"
"270.2427130481/20.3225121812579","1614023.333","963184.6667","3888884.667","4045707","1450200","1104568.333","122718.8333","303276.6667","101498.6667","621307"
"270.279012432164/25.4116687985529","122718.8333","537901.3333","519906.5","668922","388857","521890","122718.8333","452794.5","404972.6667","332793.5"
"270.915302492738/137.506133148261","1675112.333","3224160","1833641.667","2548924","2297789.333","1139307.667","5926874","1071515","1447502.667","122718.8333"
"270.958131500032/58.3787148573912","2119698.333","1616532.667","3967964.333","2210158.333","2612923","2088082.667","4623849.333","4139370.667","4755788","3429801.333"
"270.988723183736/161.536833106022","1235736.333","1306975.5","122718.8333","1208791.333","1516258","695990.6667","3400886.5","122718.8333","3591501.5","122718.8333"
"270.99704085094/79.0053056033777","2222488","4083581.667","2801037","2186014.667","2388731.667","571074.6667","1455215.5","1101062.333","983308.6667","1232231.667"
"271.153998291944/25.4485667173559","28798522","32065653.33","23068975.33","26093910.67","24637665","28616478","26325938.67","31070220.67","27723061","24858158.33"
"271.43995700763/117.914621241515","50010.5","59411.5","833542","130929","1015619","124129","709819.5","159825","188091","303654"
"272.157308431082/27.7875914482086","2908675.667","5580440","3321896.667","2878331.333","17602672.33","2582864.667","4026820.5","4652305.667","2794857","2959489.333"
"272.196968277934/83.7573907575729","2110291","690859.5","2444800.333","856089.5","1657400","533220.6667","2505448.5","880442","787469.6667","818423.3333"
"272.29481818595/26.3404029669762","1020764.333","870793.3333","843885","929881","810006","599111.6667","608263.5","714344.3333","739493","1510769.667"
"272.807857610463/63.8861150315725","122718.8333","122718.8333","2875245","122718.8333","122718.8333","122718.8333","5093813","2267932.5","4127346.333","122718.8333"
"272.855030810377/160.984899195025","9819609.667","14785355","18100607.33","12683728.33","12789881.67","11450663","15351849.33","14078260.67","13759043.33","16776252.33"
"272.905883222429/23.654885685064","717165","671052","1419378.333","954875","1164510.333","828274.3333","1126641.333","1062068.667","1157796","13775188.67"
"272.955212724339/57.987612944097","523151.5","469091.5","1031869.333","597093.3333","695795.3333","503986.3333","719885","1103031.667","1233141.667","1099650.667"
"272.968223699411/71.9863257772547","1201189","122718.8333","122718.8333","122718.8333","593611","240537.6667","122718.8333","122718.8333","122718.8333","122718.8333"
"272.979181478149/115.680439835278","122718.8333","1862813","2316417.667","2064087","133847","3745155.333","1401806.333","122718.8333","1918415.667","1632516"
"273.035950990225/80.9250009060853","886868","738913.3333","2973718.667","893520","324040.3333","4473845.667","3641266","1798823.667","2174941.333","2145888.333"
"273.036606997608/233.876947314406","490920","641853","5263974","723007.3333","649893","391044","1759819.333","975572.6667","1277462","2295481.667"
"273.109823633044/42.9686842506202","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1051794.5","122718.8333","122718.8333","122718.8333","122718.8333"
"273.121207597937/65.1488526067807","4933033.667","2609554.667","6336022","6857104.333","2664363.667","8130274.667","2184585.667","1755107.667","5368185","864549.3333"
"273.134716468042/38.1382413276707","430576","122718.8333","721356.3333","1016066","997418.6667","122718.8333","122718.8333","624702","635741.3333","733328.6667"
"273.167243410741/255.246934475618","7767005.333","11585999.67","3329571.333","2463492.667","9027763","1647493.333","9494885.667","9513830.333","10203442","8602575"
"273.790334022064/51.0348625980005","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2008637","122718.8333","122718.8333","122718.8333","122718.8333"
"273.917048221229/19.6745917242463","122718.8333","172179","243323","123454.3333","320469","122718.8333","122718.8333","122718.8333","317721.5","217631"
"273.954697461312/20.0467122252109","107324.3333","122718.8333","264502.6667","123946.6667","122718.8333","167355","122718.8333","206974.3333","122718.8333","122718.8333"
"274.170424990504/241.850709519454","569179.6667","376244.6667","122718.8333","203094.6667","445865","769052","615522.5","572615.5","1328598","122718.8333"
"274.170427304854/53.0738337882702","132532","332960.3333","122718.8333","571307.6667","534171","1521840.667","562147","122718.8333","24982.5","122718.8333"
"274.17604875046/43.1224269374815","2131873","646660.3333","3934925.333","1811145","2048780","801702.6667","509067.3333","1654382","1259462","1422086"
"274.187349502563/80.8836012277427","2284911","1057197.667","4087484.333","2125945.667","874431.3333","1020959.333","1062417.5","1688155","1199781.667","1403576.667"
"274.199539597013/44.1979577506037","122718.8333","221698","122718.8333","1956877.5","480679","2436819","53734","122718.8333","122718.8333","122718.8333"
"274.274024856871/26.5345461300574","7916804.5","275142","340517","1076480.333","747197.3333","222415.3333","122718.8333","400583.3333","250176","308532.5"
"274.392333320958/139.65546809541","123247.3333","53785","486842.5","83215","122718.8333","122718.8333","411233.5","1277346","449028","122718.8333"
"274.394642226923/137.635193290239","7280981.667","10354560","12795360.33","9168585","9409479.667","9632570.667","11741572.33","8409807","10049592","10434296.67"
"274.486773317515/139.952852577965","2164963.333","122718.8333","1676176.333","122718.8333","122718.8333","1076803.667","2272844","1097938.333","999073","752309"
"274.712228758281/135.391826807279","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3252771.5","122718.8333","122718.8333","122718.8333"
"274.900374337843/51.462823378683","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","62458439"
"275.089247504205/42.1944319720135","468279","775091","122718.8333","489219.5","2591414","553875","3946550","419959","586962.3333","392606"
"275.110121101404/36.8204526374017","1015528.333","998711.5","1846919","1289245.333","122718.8333","435969","2609664","1078240.333","1554265.667","3110937.667"
"275.603702463289/138.812075035643","4356540","1127295","1821779.333","2400311","1511441","2141185.333","122718.8333","1671248.333","1638757","2776368"
"275.850424324305/143.413051178924","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2172808","3663908","1989165","3433143","2524644"
"275.925642441554/173.742957452917","122718.8333","122718.8333","22693795.33","4035371.667","4922630.333","122718.8333","20737448.67","32924312.33","28594318","20884315.67"
"275.934479403819/156.615583401269","69658953.33","57200729.33","1799202605","53102247","53139478.33","54865196.33","1821267812","35367052.67","605714497","1791956218"
"275.959735118141/283.167183922849","122718.8333","122718.8333","122718.8333","751833","122718.8333","1894724.333","2003433.5","1176346","1222588","1468292"
"275.960585652255/116.351119405562","122718.8333","122718.8333","122718.8333","1676386.5","122718.8333","3536089.667","2630845.5","1517415","1909757","2562669"
"276.659112118079/25.9205540432996","724450","1299999.5","9658","15778","1039550.667","13374","17109","11852.5","122718.8333","145424.5"
"276.659161776291/138.461917156834","5533030","2665797","3747947.667","3035319.667","2738981.333","3230731","4081547.333","3487008.667","3358876","4843757.5"
